"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",12.3747155070305,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",12.3747155070305,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2022","2022",87.2859537601471,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",72.8426971435547,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",81.0137331485748,,
"PRT","Portugal","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2022","2022",81.0137331485748,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",90.863049030304,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",62.716121673584,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",66.5282964706421,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",15.5584022402763,,
"SVK","Slovak Republic","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",15.5584022402763,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",92.8803622722626,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","7_2","Time spent in social interactions","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2009","2009",5.0000791,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",81.9859683513641,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",17.8390264511108,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",17.8390264511108,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2022","2022",93.1183338165283,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",96.3855438232422,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2010","2010",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2011","2011",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2012","2012",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2013","2013",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2014","2014",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2015","2015",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2016","2016",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2017","2017",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2018","2018",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2019","2019",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2020","2020",81.5257906913757,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","MIDDLE_AGED","Middle-aged","TOT","Total population","2021","2021",81.5257906913757,,
